,word,PosScore,NegScore
84557,musa,0.0,0.0
84558,banana_tree,0.0,0.0
84559,musa_acuminata,0.0,0.0
84560,musa_basjoo,0.0,0.0
84561,plantain_tree,0.0,0.0
84562,musa_paradisiaca_sapientum,0.0,0.0
84563,musa_textilis,0.0,0.0
84564,genus_ensete,0.0,0.0
84565,musa_ensete,0.0,0.0
84566,strelitziaceae,0.0,0.0
84567,strelitzia,0.0,0.0
84568,strelitzia_reginae,0.0,0.0
84569,genus_ravenala,0.0,0.0
84570,traveller's_tree,0.0,0.0
84571,zingiberaceae,0.0,0.0
84572,zingiber,0.0,0.0
84573,ginger,0.0,0.0
84574,zingiber_officinale,0.0,0.0
84575,genus_curcuma,0.0,0.0
84576,turmeric,0.0,0.0
84577,genus_zerumbet,0.0,0.0
84578,galangal,0.0,0.0
84579,lesser_galangal,0.0,0.0
84580,red_ginger,0.125,0.0
84581,shellflower,0.0,0.0
84582,genus_aframomum,0.0,0.0
84583,melagueta_pepper,0.0,0.0
84584,genus_elettaria,0.0,0.0
84585,elettaria_cardamomum,0.0,0.0
84586,subclass_dilleniidae,0.0,0.0
84587,parietales,0.0,0.0
84588,order_guttiferales,0.0,0.0
84589,family_begoniaceae,0.0,0.0
84590,genus_begonia,0.0,0.0
84591,begonia,0.0,0.0
84592,fibrous-rooted_begonia,0.0,0.0
84593,tuberous_begonia,0.0,0.0
84594,rhizomatous_begonia,0.0,0.0
84595,christmas_begonia,0.0,0.0
84596,begonia_cocchinea,0.0,0.0
84597,maple-leaf_begonia,0.0,0.0
84598,kidney_begonia,0.0,0.0
84599,star_begonia,0.0,0.0
84600,rex_begonia,0.0,0.0
84601,wax_begonia,0.0,0.0
84602,socotra_begonia,0.0,0.0
84603,hybrid_tuberous_begonia,0.0,0.0
84604,family_dilleniaceae,0.0,0.0
84605,genus_dillenia,0.0,0.0
84606,dillenia,0.0,0.0
84607,hibbertia,0.0,0.0
84608,guinea_gold_vine,0.0,0.0
84609,st_john's_wort_family,0.0,0.0
84610,genus_calophyllum,0.0,0.0
84611,poon,0.0,0.0
84612,poon,0.0,0.0
84613,santa_maria_tree,0.0,0.0
84614,maria,0.0,0.0
84615,laurelwood,0.0,0.0
84616,calophyllum_inophyllum,0.0,0.0
84617,genus_clusia,0.0,0.0
84618,clusia,0.0,0.0
84619,wild_fig,0.0,0.0
84620,waxflower,0.0,0.0
84621,strangler_fig,0.0,0.0
84622,genus_garcinia,0.0,0.0
84623,mangosteen_tree,0.0,0.0
84624,garcinia_hanburyi,0.0,0.25
84625,hypericaceae,0.0,0.0
84626,hypericum,0.0,0.0
84627,st_john's_wort,0.0,0.0
84628,tutsan,0.0,0.0
84629,hypericum_pyramidatum,0.0,0.0
84630,hypericum_calycinum,0.0,0.0
84631,pineweed,0.0,0.0
84632,st_andrews's_cross,0.0,0.0
84633,low_st_andrew's_cross,0.0,0.0
84634,klammath_weed,0.0,0.0
84635,shrubby_st_john's_wort,0.0,0.0
84636,st_peter's_wort,0.0,0.0
84637,marsh_st-john's_wort,0.0,0.0
84638,mammea,0.0,0.0
84639,mammee_tree,0.0,0.0
84640,mesua,0.0,0.0
84641,rose_chestnut,0.0,0.0
84642,family_actinidiaceae,0.0,0.0
84643,genus_actinidia,0.0,0.0
84644,tara_vine,0.0,0.0
84645,kiwi_vine,0.0,0.0
84646,silvervine,0.0,0.0
84647,family_canellaceae,0.0,0.0
84648,genus_canella,0.0,0.0
84649,wild_cinnamon,0.0,0.0
84650,white_cinnamon,0.25,0.0
84651,papaya_family,0.0,0.0
84652,genus_carica,0.0,0.0
84653,pawpaw,0.0,0.0
84654,family_caryocaraceae,0.0,0.0
84655,genus_caryocar,0.0,0.0
84656,souari_tree,0.0,0.0
84657,rockrose_family,0.0,0.0
84658,genus_cistus,0.0,0.0
84659,rockrose,0.0,0.0
84660,white-leaved_rockrose,0.0,0.0
84661,common_gum_cistus,0.0,0.0
84662,ladanum,0.0,0.0
84663,genus_helianthemum,0.0,0.0
84664,sunrose,0.0,0.0
84665,helianthemum_canadense,0.0,0.0
84666,rockrose,0.0,0.0
84667,rush_rose,0.0,0.0
84668,hudsonia,0.0,0.0
84669,hudsonia_ericoides,0.0,0.0
84670,poverty_grass,0.0,0.0
84671,family_dipterocarpaceae,0.0,0.0
84672,dipterocarp,0.0,0.0
84673,shorea,0.0,0.0
84674,shorea_teysmanniana,0.0,0.0
84675,red_lauan,0.0,0.0
84676,flacourtiaceae,0.0,0.0
84677,genus_flacourtia,0.0,0.0
84678,ramontchi,0.0,0.0
84679,genus_dovyalis,0.0,0.0
84680,kei_apple_bush,0.0,0.0
84681,kitembilla,0.0,0.0
84682,taraktogenos,0.0,0.0
84683,taraktogenos_kurzii,0.0,0.0
84684,hydnocarpus_wightiana,0.0,0.0
84685,hydnocarpus_oil,0.0,0.0
84686,genus_idesia,0.0,0.0
84687,idesia_polycarpa,0.0,0.0
84688,kiggelaria,0.0,0.0
84689,wild_peach,0.0,0.0
84690,genus_xylosma,0.0,0.0
84691,xylosma_congestum,0.0,0.0
84692,fouquieriaceae,0.0,0.0
84693,candlewood,0.0,0.0
84694,genus_fouquieria,0.0,0.0
84695,vine_cactus,0.0,0.0
84696,idria_columnaris,0.0,0.0
84697,ochnaceae,0.0,0.0
84698,ochna,0.0,0.0
84699,ochna_serrulata,0.0,0.0
84700,passionflower_family,0.0,0.0
84701,passiflora,0.0,0.0
84702,passionflower_vine,0.0,0.0
84703,purple_granadillo,0.0,0.0
84704,sweet_granadilla,0.25,0.0
84705,passiflora_quadrangularis,0.0,0.0
84706,passiflora_incarnata,0.0,0.0
84707,yellow_granadilla,0.0,0.0
84708,passiflora_mollissima,0.125,0.0
84709,sweet_calabash,0.0,0.0
84710,wild_water_lemon,0.0,0.0
84711,resedaceae,0.0,0.0
84712,genus_reseda,0.0,0.0
84713,reseda,0.0,0.0
84714,sweet_reseda,0.0,0.0
84715,weld,0.0,0.0
84716,tamarisk_family,0.0,0.0
84717,tamarix,0.0,0.0
84718,tamarisk,0.0,0.0
84719,myricaria,0.0,0.0
84720,myricaria_germanica,0.0,0.125
84721,halophyte,0.0,0.0
84722,violet_family,0.0,0.0
84723,viola,0.0,0.0
84724,viola,0.0,0.0
84725,violet,0.0,0.125
84726,viola_arvensis,0.0,0.0
84727,viola_conspersa,0.0,0.0
84728,woodland_white_violet,0.0,0.0
84729,white_violet,0.0,0.0
84730,viola_canina,0.0,0.0
84731,viola_cornuta,0.0,0.0
84732,viola_ocellata,0.0,0.0
84733,viola_odorata,0.0,0.0
84734,wood_violet,0.0,0.0
84735,viola_pubescens,0.0,0.0
84736,viola_rostrata,0.0,0.0
84737,viola_striata,0.0,0.0
84738,wood_violet,0.0,0.0
84739,viola_tricolor_hortensis,0.0,0.0
84740,wild_pansy,0.0,0.0
84741,hybanthus,0.0,0.0
84742,hymenanthera,0.0,0.0
84743,melicytus,0.0,0.0
84744,urticales,0.0,0.0
84745,urticaceae,0.0,0.0
84746,nettle,0.0,0.0
84747,urtica,0.5,0.125
84748,urtica_dioica,0.0,0.0
84749,urtica_pipulifera,0.0,0.0
84750,genus_boehmeria,0.0,0.625
84751,false_nettle,0.0,0.375
84752,ramie,0.0,0.0
84753,soleirolia,0.0,0.0
84754,soleirolia_soleirolii,0.0,0.0
84755,laportea,0.0,0.0
84756,wood_nettle,0.0,0.0
84757,australian_nettle_tree,0.0,0.0
84758,parietaria,0.0,0.0
84759,wall_pellitory,0.0,0.0
84760,pilea,0.0,0.5
84761,richweed,0.0,0.0
84762,pilea_microphylla,0.0,0.0
84763,pilea_involucrata,0.0,0.0
84764,pipturus,0.0,0.0
84765,queensland_grass-cloth_plant,0.0,0.0
84766,pipturus_albidus,0.0,0.0
84767,hemp_family,0.0,0.0
84768,genus_cannabis,0.0,0.0
84769,hemp,0.0,0.0
84770,marijuana,0.0,0.0
84771,indian_hemp,0.0,0.0
84772,humulus,0.0,0.0
84773,hops,0.0,0.0
84774,humulus_lupulus,0.0,0.0
84775,humulus_americanus,0.0,0.0
84776,japanese_hop,0.0,0.0
84777,mulberry_family,0.0,0.0
84778,morus,0.0,0.0
84779,mulberry_tree,0.0,0.0
84780,white_mulberry,0.0,0.0
84781,morus_nigra,0.0,0.0
84782,red_mulberry,0.0,0.0
84783,maclura,0.0,0.0
84784,osage_orange,0.0,0.0
84785,genus_artocarpus,0.0,0.0
84786,breadfruit_tree,0.0,0.0
84787,jackfruit_tree,0.0,0.0
84788,marang_tree,0.0,0.0
84789,genus_ficus,0.0,0.0
84790,fig_tree,0.0,0.0
84791,fig,0.0,0.0
84792,ficus_carica_sylvestris,0.0,0.0
84793,wild_fig,0.0,0.0
84794,indian_banyan,0.0,0.0
84795,sacred_fig,0.125,0.0
84796,rubber_plant,0.0,0.0
84797,mistletoe_rubber_plant,0.0,0.0
84798,rusty_rig,0.0,0.0
84799,sycamore_fig,0.0,0.0
84800,genus_broussonetia,0.0,0.0
84801,paper_mulberry,0.0,0.0
84802,family_cecropiaceae,0.0,0.0
84803,genus_cecropia,0.0,0.0
84804,trumpetwood,0.0,0.0
84805,ulmaceae,0.0,0.0
84806,ulmus,0.0,0.0
84807,elm_tree,0.0,0.0
84808,elmwood,0.0,0.0
84809,winged_elm,0.0,0.0
84810,white_elm,0.0,0.0
84811,ulmus_carpinifolia,0.0,0.0
84812,ulmus_crassifolia,0.0,0.0
84813,wych_elm,0.0,0.0
84814,ulmus_hollandica,0.0,0.0
84815,ulmus_hollandica_vegetata,0.25,0.0
84816,water_elm,0.0,0.0
84817,ulmus_parvifolia,0.0,0.0
84818,ulmus_procera,0.0,0.0
84819,ulmus_pumila,0.0,0.0
84820,ulmus_rubra,0.0,0.0
84821,wheately_elm,0.0,0.0
84822,ulmus_serotina,0.0,0.0
84823,ulmus_thomasii,0.0,0.0
84824,genus_celtis,0.0,0.0
84825,nettle_tree,0.0,0.0
84826,mediterranean_hackberry,0.0,0.0
84827,celtis_occidentalis,0.0,0.0
84828,sugarberry,0.0,0.0
84829,planera,0.0,0.0
84830,trema,0.0,0.0
84831,subclass_liliidae,0.0,0.0
84832,order_liliales,0.0,0.0
84833,iris_family,0.0,0.0
84834,iridaceous_plant,0.0,0.0
84835,genus_iris,0.0,0.0
84836,sword_lily,0.0,0.0
84837,bearded_iris,0.0,0.0
84838,beardless_iris,0.0,0.25
84839,bulbous_iris,0.0,0.0
84840,orrisroot,0.0,0.0
84841,iris_cristata,0.0,0.0
84842,iris_filifolia,0.0,0.0
84843,orris,0.0,0.0
84844,stinking_iris,0.0,0.0
84845,iris_germanica,0.0,0.0
84846,japanese_iris,0.0,0.0
84847,iris_kochii,0.0,0.0
84848,iris_pallida,0.0,0.0
84849,persian_iris,0.0,0.0
84850,yellow_water_flag,0.0,0.0
84851,iris_tingitana,0.0,0.0
84852,vernal_iris,0.0,0.0
84853,iris_versicolor,0.0,0.0
84854,southern_blue_flag,0.0,0.0
84855,iris_xiphioides,0.0,0.0
84856,xiphium_iris,0.0,0.0
84857,falls,0.0,0.0
84858,genus_belamcanda,0.0,0.0
84859,leopard_lily,0.0,0.0
84860,genus_crocus,0.0,0.0
84861,crocus,0.0,0.0
84862,saffron_crocus,0.0,0.0
84863,genus_freesia,0.0,0.0
84864,freesia,0.0,0.0
84865,genus_gladiolus,0.0,0.0
84866,sword_lily,0.0,0.0
84867,ixia,0.0,0.0
84868,corn_lily,0.0,0.0
84869,sisyrinchium,0.0,0.0
84870,blue-eyed_grass,0.0,0.0
84871,sparaxis,0.0,0.0
84872,wandflower,0.0,0.0
84873,family_amaryllidaceae,0.0,0.0
84874,amaryllis,0.0,0.0
84875,genus_amaryllis,0.0,0.0
84876,naked_lady,0.0,0.0
84877,genus_bomarea,0.0,0.0
84878,salsilla,0.0,0.0
84879,salsilla,0.0,0.0
84880,haemanthus,0.0,0.0
84881,blood_lily,0.0,0.0
84882,haemanthus_coccineus,0.0,0.0
84883,genus_hippeastrum,0.0,0.0
84884,hippeastrum_puniceum,0.0,0.0
84885,genus_narcissus,0.0,0.0
84886,narcissus,0.0,0.0
84887,narcissus_pseudonarcissus,0.0,0.0
84888,narcissus_jonquilla,0.0,0.0
84889,jonquil,0.0,0.25
84890,paper_white,0.0,0.0
84891,strekelia,0.0,0.0
84892,strekelia_formosissima,0.0,0.0
84893,hypoxidaceae,0.0,0.0
84894,hypoxis,0.0,0.0
84895,star_grass,0.0,0.0
84896,hypoxis_hirsuta,0.0,0.0
84897,lily_family,0.0,0.125
84898,liliaceous_plant,0.0,0.0
84899,lilium,0.0,0.25
84900,lily,0.0,0.0
84901,mountain_lily,0.0,0.0
84902,wild_yellow_lily,0.0,0.0
84903,white_lily,0.0,0.0
84904,tiger_lily,0.0,0.0
84905,oregon_lily,0.0,0.0
84906,tiger_lily,0.0,0.0
84907,white_trumpet_lily,0.0,0.0
84908,lilium_maritinum,0.0,0.0
84909,turk's-cap,0.0,0.0
84910,michigan_lily,0.0,0.0
84911,panther_lily,0.0,0.0
84912,wood_lily,0.0,0.0
84913,turk's_cap-lily,0.0,0.0
84914,genus_agapanthus,0.0,0.0
84915,lily_of_the_nile,0.0,0.0
84916,blue_african_lily,0.0,0.0
84917,genus_albuca,0.0,0.0
84918,albuca,0.0,0.0
84919,genus_aletris,0.0,0.0
84920,unicorn_root,0.25,0.0
84921,aletris_farinosa,0.0,0.0
84922,yellow_colicroot,0.0,0.0
84923,family_alliaceae,0.0,0.25
84924,genus_allium,0.0,0.0
84925,alliaceous_plant,0.0,0.0
84926,wild_onion,0.0,0.0
84927,hooker's_onion,0.0,0.0
84928,wild_leek,0.0,0.0
84929,rose_leek,0.0,0.0
84930,keeled_garlic,0.0,0.0
84931,onion_plant,0.0,0.0
84932,onion,0.0,0.0
84933,shallot,0.0,0.0
84934,shallot,0.0,0.0
84935,tree_onion,0.0,0.0
84936,nodding_wild_onion,0.0,0.0
84937,welsh_onion,0.0,0.0
84938,red-skinned_onion,0.0,0.0
84939,scallion,0.0,0.0
84940,naples_garlic,0.0,0.0
84941,few-flowered_leek,0.0,0.0
84942,garlic,0.0,0.0
84943,spanish_garlic,0.0,0.0
84944,schnittlaugh,0.0,0.0
84945,wild_leek,0.0,0.0
84946,wild_garlic,0.0,0.0
84947,wood_garlic,0.0,0.125
84948,oriental_garlic,0.0,0.0
84949,round-headed_leek,0.0,0.0
84950,triquetrous_leek,0.0,0.0
84951,family_aloeaceae,0.0,0.5
84952,genus_aloe,0.0,0.0
84953,aloe,0.0,0.0
84954,cape_aloe,0.0,0.0
84955,burn_plant,0.0,0.0
84956,genus_kniphofia,0.0,0.0
84957,tritoma,0.0,0.0
84958,poker_plant,0.0,0.0
84959,red-hot_poker,0.0,0.0
84960,family_alstroemeriaceae,0.0,0.25
84961,genus_alstroemeria,0.0,0.0
84962,alstroemeria,0.0,0.0
84963,peruvian_lily,0.0,0.0
84964,genus_amianthum,0.0,0.0
84965,fly_poison,0.0,0.125
84966,genus_anthericum,0.0,0.0
84967,saint-bernard's-lily,0.0,0.0
84968,anthericum_torreyi,0.0,0.0
84969,family_aphyllanthaceae,0.0,0.25
84970,genus_aphyllanthes,0.0,0.0
84971,family_asparagaceae,0.0,0.0
84972,genus_asparagus,0.0,0.0
84973,edible_asparagus,0.0,0.0
84974,asparagus_setaceous,0.0,0.0
84975,smilax,0.0,0.0
84976,family_asphodelaceae,0.0,0.0
84977,asphodel,0.0,0.0
84978,genus_asphodeline,0.0,0.0
84979,jacob's_rod,0.0,0.0
84980,yellow_asphodel,0.0,0.0
84981,genus_asphodelus,0.0,0.0
84982,genus_aspidistra,0.0,0.0
84983,cast-iron_plant,0.0,0.0
84984,genus_bessera,0.0,0.0
84985,coral_drops,0.0,0.0
84986,genus_blandfordia,0.0,0.0
84987,christmas_bells,0.0,0.0
84988,genus_bloomeria,0.0,0.0
84989,golden_stars,0.0,0.0
84990,genus_bowiea,0.0,0.0
84991,climbing_onion,0.0,0.0
84992,genus_brodiaea,0.0,0.0
84993,brodiaea,0.125,0.0
84994,elegant_brodiaea,0.0,0.0
84995,genus_calochortus,0.0,0.0
84996,mariposa_tulip,0.0,0.0
84997,globe_lily,0.0,0.0
84998,cat's-ear,0.0,0.0
84999,white_globe_lily,0.0,0.0
85000,yellow_globe_lily,0.0,0.0
85001,rose_globe_lily,0.0,0.0
85002,star_tulip,0.0,0.0
85003,desert_mariposa_tulip,0.0,0.0
85004,yellow_mariposa_tulip,0.0,0.0
85005,sagebrush_mariposa_tulip,0.0,0.0
85006,sego_lily,0.0,0.0
85007,quamassia,0.0,0.0
85008,quamash,0.0,0.0
85009,common_camas,0.0,0.0
85010,leichtlin's_camas,0.0,0.0
85011,wild_hyacinth,0.0,0.0
85012,genus_erythronium,0.0,0.0
85013,dogtooth_violet,0.0,0.0
85014,white_dogtooth_violet,0.0,0.0
85015,yellow_adder's_tongue,0.0,0.25
85016,european_dogtooth,0.0,0.0
85017,fawn_lily,0.0,0.0
85018,snow_lily,0.0,0.0
85019,erythronium_montanum,0.0,0.0
85020,genus_fritillaria,0.0,0.0
85021,fritillary,0.0,0.0
85022,rice-grain_fritillary,0.0,0.0
85023,mission_bells,0.0,0.0
85024,stink_bell,0.0,0.0
85025,fritillaria_imperialis,0.0,0.0
85026,white_fritillary,0.0,0.0
85027,snake's_head_fritillary,0.0,0.0
85028,fritillaria_parviflora,0.0,0.0
85029,pink_fritillary,0.0,0.0
85030,scarlet_fritillary,0.0,0.0
85031,tulipa,0.0,0.0
85032,tulip,0.0,0.0
85033,tulipa_suaveolens,0.0,0.0
85034,tulipa_clusiana,0.0,0.0
85035,tulipa_gesneriana,0.0,0.0
85036,cottage_tulip,0.0,0.0
85037,darwin_tulip,0.0,0.0
85038,family_colchicaceae,0.0,0.625
85039,genus_colchicum,0.0,0.0
85040,naked_lady,0.0,0.0
85041,genus_gloriosa,0.0,0.0
85042,glory_lily,0.0,0.0
85043,hemerocallidaceae,0.0,0.25
85044,hemerocallis,0.0,0.0
85045,daylily,0.0,0.0
85046,lemon_lily,0.0,0.0
85047,hostaceae,0.0,0.25
85048,hosta,0.0,0.0
85049,plantain_lily,0.0,0.0
85050,hyacinthaceae,0.0,0.5
85051,genus_hyacinthus,0.0,0.125
85052,hyacinth,0.0,0.0
85053,hyacinthus_orientalis,0.0,0.0
85054,roman_hyacinth,0.0,0.0
85055,summer_hyacinth,0.0,0.0
85056,hyacinthoides,0.0,0.0
85057,wood_hyacinth,0.0,0.0
85058,ornithogalum,0.0,0.125
85059,star-of-bethlehem,0.0,0.0
85060,summer_snowflake,0.0,0.0
85061,prussian_asparagus,0.0,0.0
85062,wonder_flower,0.0,0.0
85063,muscari,0.0,0.0
85064,grape_hyacinth,0.0,0.0
85065,muscari_neglectum,0.125,0.0
85066,tassel_hyacinth,0.0,0.0
85067,genus_scilla,0.0,0.0
85068,squill,0.0,0.0
85069,spring_squill,0.0,0.0
85070,tofieldia,0.0,0.125
85071,false_asphodel,0.0,0.0
85072,tofieldia_pusilla,0.0,0.0
85073,urginea,0.0,0.0
85074,urginea_maritima,0.0,0.0
85075,squill,0.0,0.0
85076,ruscus,0.0,0.0
85077,ruscus_aculeatus,0.125,0.0
85078,melanthiaceae,0.0,0.5
85079,narthecium,0.0,0.0
85080,bog_asphodel,0.0,0.0
85081,narthecium_ossifragum,0.0,0.0
85082,narthecium_americanum,0.0,0.0
85083,veratrum,0.0,0.0
85084,hellebore,0.0,0.0
85085,white_hellebore,0.0,0.0
85086,ruscaceae,0.0,0.625
85087,tecophilaeacea,0.0,0.625
85088,xerophyllum,0.0,0.0
85089,xerophyllum_tenax,0.0,0.0
85090,xanthorrhoeaceae,0.0,0.625
85091,xanthorroea,0.0,0.125
85092,grass_tree,0.0,0.0
85093,zigadenus,0.0,0.0
85094,zigadene,0.0,0.0
85095,zigadenus_elegans,0.0,0.0
85096,zigadenus_glaucus,0.0,0.0
85097,zigadenus_nuttalli,0.0,0.0
85098,zigadenus_venenosus_gramineus,0.0,0.0
85099,trillium_family,0.0,0.0
85100,genus_trillium,0.0,0.0
85101,wood_lily,0.0,0.0
85102,trillium_recurvatum,0.0,0.0
85103,snow_trillium,0.0,0.0
85104,trillium_erectum,0.0,0.0
85105,trillium_sessile,0.0,0.0
85106,paris,0.0,0.0
85107,paris_quadrifolia,0.0,0.0
85108,subfamily_smilacaceae,0.0,0.625
85109,smilax,0.0,0.125
85110,sarsaparilla,0.0,0.0
85111,sarsaparilla_root,0.0,0.0
85112,smilax_rotundifolia,0.0,0.0
85113,smilax_aspera,0.0,0.0
85114,family_convallariaceae,0.0,0.625
85115,genus_convallaria,0.0,0.125
85116,may_lily,0.0,0.0
85117,genus_clintonia,0.0,0.125
85118,clintonia,0.0,0.0
85119,red_clintonia,0.0,0.0
85120,yellow_clintonia,0.0,0.0
85121,queen's_cup,0.0,0.0
85122,liriope,0.0,0.125
85123,liriope_muscari,0.0,0.0
85124,maianthemum,0.0,0.125
85125,maianthemum_canadense,0.0,0.0
85126,maianthemum_bifolium,0.0,0.0
85127,polygonatum,0.0,0.125
85128,solomon's-seal,0.0,0.0
85129,polygonatum_commutatum,0.0,0.0
85130,uvulariaceae,0.0,0.0
85131,uvularia,0.0,0.0
85132,wild_oats,0.0,0.0
85133,uvularia_grandiflora,0.0,0.0
85134,taccaceae,0.0,0.0
85135,tacca,0.0,0.0
85136,tacca_pinnatifida,0.0,0.0
85137,sisal_family,0.0,0.0
85138,century_plant,0.0,0.0
85139,genus_agave,0.0,0.0
85140,american_agave,0.0,0.0
85141,sisal,0.0,0.0
85142,maguey,0.0,0.125
85143,maguey,0.0,0.0
85144,agave_tequilana,0.0,0.0
85145,manila_maguey,0.0,0.0
85146,genus_cordyline,0.0,0.0
85147,ti,0.0,0.0
85148,grass_tree,0.0,0.0
85149,subfamily_dracenaceae,0.0,0.0
85150,genus_dracaena,0.0,0.0
85151,dracaena,0.125,0.0
85152,dragon_tree,0.0,0.0
85153,nolina,0.0,0.0
85154,nolina_microcarpa,0.0,0.0
85155,polianthes,0.0,0.0
85156,tuberose,0.0,0.0
85157,genus_sansevieria,0.0,0.0
85158,sansevieria,0.0,0.0
85159,sansevieria_guineensis,0.0,0.0
85160,sansevieria_zeylanica,0.0,0.0
85161,snake_plant,0.0,0.125
85162,bowstring_hemp,0.0,0.0
85163,genus_yucca,0.0,0.0
85164,yucca,0.0,0.0
85165,yucca_aloifolia,0.0,0.0
85166,yucca_baccata,0.0,0.0
85167,yucca_brevifolia,0.0,0.0
85168,yucca_carnerosana,0.0,0.0
85169,yucca_elata,0.0,0.0
85170,yucca_filamentosa,0.0,0.0
85171,yucca_glauca,0.0,0.0
85172,yucca_gloriosa,0.0,0.0
85173,yucca_smalliana,0.0,0.0
85174,yucca_whipplei,0.0,0.0
85175,menyanthaceae,0.0,0.0
85176,menyanthes,0.0,0.0
85177,water_shamrock,0.0,0.0
85178,loganiaceae,0.0,0.0
85179,logania,0.0,0.0
85180,genus_buddleia,0.0,0.0
85181,butterfly_bush,0.0,0.0
85182,genus_gelsemium,0.0,0.0
85183,yellow_jessamine,0.0,0.0
85184,linaceae,0.0,0.0
85185,linum,0.0,0.0
85186,flax,0.0,0.0
85187,physostigma,0.0,0.0
85188,physostigma_venenosum,0.0,0.0
85189,ordeal_bean,0.0,0.0
85190,physostigmine,0.375,0.0
85191,family_caesalpiniaceae,0.0,0.0
85192,subfamily_caesalpinioideae,0.0,0.0
85193,genus_caesalpinia,0.0,0.0
85194,caesalpinia_bonducella,0.0,0.0
85195,divi-divi,0.0,0.0
85196,divi-divi,0.0,0.0
85197,mysore_thorn,0.0,0.0
85198,pernambuco_wood,0.0,0.0
85199,brazilwood,0.0,0.0
85200,caesalpinia_ferrea,0.0,0.0
85201,poinciana_gilliesii,0.0,0.0
85202,pride_of_barbados,0.0,0.0
85203,genus_acrocarpus,0.0,0.0
85204,shingle_tree,0.0,0.0
85205,genus_bauhinia,0.0,0.0
85206,butterfly_flower,0.0,0.0
85207,orchid_tree,0.0,0.0
85208,genus_brachystegia,0.0,0.0
85209,msasa,0.0,0.0
85210,genus_cassia,0.0,0.0
85211,cassia,0.0,0.0
85212,purging_cassia,0.0,0.0
85213,pink_shower_tree,0.0,0.0
85214,rainbow_shower,0.0,0.0
85215,horse_cassia,0.0,0.0
85216,genus_ceratonia,0.0,0.0
85217,ceratonia_siliqua,0.0,0.0
85218,locust_pod,0.0,0.0
85219,genus_cercidium,0.0,0.0
85220,paloverde,0.0,0.0
85221,genus_chamaecrista,0.0,0.0
85222,wild_sensitive_plant,0.0,0.0
85223,genus_delonix,0.0,0.0
85224,royal_poinciana,0.0,0.0
85225,locust_tree,0.0,0.125
85226,locust,0.0,0.0
85227,gleditsia,0.0,0.0
85228,water_locust,0.0,0.0
85229,honey_locust,0.0,0.0
85230,gymnocladus,0.0,0.0
85231,kentucky_coffee_tree,0.0,0.0
85232,haematoxylum,0.0,0.0
85233,logwood_tree,0.0,0.0
85234,logwood,0.0,0.0
85235,parkinsonia,0.0,0.0
85236,parkinsonia_aculeata,0.0,0.0
85237,parkinsonia_florida,0.0,0.0
85238,petteria,0.0,0.0
85239,petteria_ramentacea,0.0,0.0
85240,subgenus_poinciana,0.0,0.125
85241,genus_senna,0.0,0.0
85242,senna,0.0,0.0
85243,senna_alata,0.0,0.0
85244,tanner's_cassia,0.0,0.0
85245,true_senna,0.0,0.0
85246,wild_senna,0.0,0.0
85247,sicklepod,0.0,0.0
85248,styptic_weed,0.0,0.0
85249,tamarindus,0.0,0.0
85250,tamarindus_indica,0.0,0.0
85251,papilionaceae,0.0,0.0
85252,subfamily_papilionoideae,0.0,0.0
85253,genus_amorpha,0.0,0.0
85254,amorpha,0.0,0.0
85255,leadplant,0.0,0.0
85256,false_indigo,0.0,0.0
85257,false_indigo,0.0,0.0
85258,genus_amphicarpaea,0.0,0.0
85259,wild_peanut,0.0,0.0
85260,genus_anagyris,0.0,0.0
85261,stinking_bean_trefoil,0.0,0.0
85262,genus_andira,0.0,0.0
85263,angelim,0.0,0.0
85264,cabbage_tree,0.0,0.25
85265,genus_anthyllis,0.0,0.0
85266,silverbush,0.0,0.0
85267,kidney_vetch,0.0,0.0
85268,genus_apios,0.0,0.0
85269,wild_bean,0.0,0.0
85270,genus_aspalathus,0.0,0.0
85271,rooibos,0.0,0.0
85272,genus_astragalus,0.0,0.0
85273,milk_vetch,0.0,0.125
85274,wild_liquorice,0.0,0.0
85275,astragalus_alpinus,0.0,0.0
85276,purple_milk_vetch,0.0,0.0
85277,genus_baphia,0.0,0.0
85278,camwood,0.0,0.0
85279,genus_baptisia,0.0,0.0
85280,wild_indigo,0.0,0.0
85281,blue_false_indigo,0.0,0.0
85282,white_false_indigo,0.0,0.0
85283,rattle_weed,0.0,0.0
85284,genus_butea,0.0,0.0
85285,palas,0.0,0.0
85286,genus_cajanus,0.0,0.0
85287,red_gram,0.0,0.0
85288,genus_canavalia,0.0,0.0
85289,wonder_bean,0.0,0.0
85290,sword_bean,0.0,0.0
85291,genus_caragana,0.0,0.0
85292,pea_tree,0.0,0.0
85293,siberian_pea_tree,0.0,0.0
85294,chinese_pea_tree,0.0,0.0
85295,genus_castanospermum,0.0,0.0
85296,moreton_bay_chestnut,0.0,0.0
85297,genus_centrosema,0.0,0.0
85298,centrosema_virginianum,0.0,0.0
85299,genus_cercis,0.0,0.0
85300,love_tree,0.0,0.0
85301,redbud,0.0,0.0
85302,western_redbud,0.0,0.0
85303,genus_chamaecytisus,0.0,0.0
85304,tagasaste,0.0,0.0
85305,genus_chordospartium,0.0,0.0
85306,weeping_tree_broom,0.0,0.0
85307,genus_chorizema,0.0,0.0
85308,flame_pea,0.0,0.0
85309,genus_cicer,0.0,0.0
85310,egyptian_pea,0.0,0.0
