,ID,applicability,sentiment,text
570,2493,,,Even the squibs look awful.  
571,2494,,,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day."
572,2495,,,"every thing on phone work perfectly, she like it."
573,2496,,,What a waste.
574,2497,,,-Drinks took close to 30 minutes to come out at one point.
575,2498,,,Great phone.
576,2499,,,The grilled chicken was so tender and yellow from the saffron seasoning.
577,2500,,,Great choice!
578,2501,,,Nice headset priced right.
579,2502,,,But it wasn't until I watched this film that I realised how great he actually was.  
58,1981,,,I love the decor with the Chinese calligraphy wall paper.
580,2503,,,"On the ground, right next to our table was a large, smeared, been-stepped-in-and-tracked-everywhere pile of green bird poop."
581,2504,,,Always a pleasure dealing with him.
582,2505,,,"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time."
583,2506,,,"Just consider the excellent story, solid acting and look of the film as added bonuses.  "
584,2507,,,Having to humour him just to get by and get through the day was so apt.  
585,2508,,,Do yourself a favor and stay away from this dish.
586,2509,,,Hated it.  
587,2510,,,"Her lines seem to have been WRITTEN by a fifteen year old, though they are trying oh so, so hard to sound like how a fifteen year old would really, um, you know, well... talk.  "
588,2511,,,I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.
589,2512,,,The cocktails are all handmade and delicious.
59,1982,,,An extensive menu provides lots of options for breakfast.
590,2513,,,Very nice and relaxing late night viewing.  
591,2514,,,"The charger arrived within the promised timeframe, but it did not work."
592,2515,,,It was just not a fun experience.
593,2516,,,"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services."
594,2517,,,Best headset ever!!!.
595,2518,,,I believe that this place is a great stop for those with a huge belly and hankering for sushi.
596,2519,,,A pretty good product.
597,2520,,,So I bought about 10 of these and saved alot of money.
598,2521,,,Great Phone.
599,2522,,,Will be back again!
6,1929,,,Give this one a look.  
60,1983,,,":-)Oh, the charger seems to work fine."
600,2523,,,The sweet potato fries were very good and seasoned well.
601,2524,,,Great product and price.
602,2525,,,My sashimi was poor quality being soggy and tasteless.
603,2526,,,The screen does get smudged easily because it touches your ear and face.
604,2527,,,We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.
605,2528,,,"Both of them were truly unbelievably good, and I am so glad we went back."
606,2529,,,Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  
607,2530,,,TOTAL WASTE OF TIME.
608,2531,,,Their rotating beers on tap is also a highlight of this place.
609,2532,,,Battery has no life.
61,1984,,,Piece of trash.
610,2533,,,The design might be ergonomic in theory but I could not stand having these in my ear.
611,2534,,,This is definitely a cult classic well worth viewing and sharing with others.  
612,2535,,,The waiter wasn't helpful or friendly and rarely checked on us.
613,2536,,,The stories were powerful explorations of the nature of man and of art.  
614,2537,,,"Went in for happy hour, great list of wines."
615,2538,,,"Of course the footage from the 70s was grainy, but that only enhanced the film.  "
616,2539,,,I Was Hoping for More.
617,2540,,,Everything about it is fine and reasonable for the price i.e.
618,2541,,,"Much more interesting, more action, more suspense, and less of the unneeded controversy.  "
619,2542,,,"Everyone is very attentive, providing excellent customer service."
62,1985,,,"This movie suffered because of the writing, it needed more suspense.  "
620,2543,,,"I really do recommend this place, you can go wrong with this donut place!"
621,2544,,,"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!"
622,2545,,,"The service was a little slow , considering that were served by 3 people servers so the food was coming in a slow pace."
623,2546,,,"The film's dialogue is natural, real to life.  "
624,2547,,,Worked great!.
625,2548,,,Design Flaw?.
626,2549,,,Our server was super nice and checked on us many times.
627,2550,,,Timely shipment and quality product.
628,2551,,,I have read other's reviews here but I haven't had any problem with it.
629,2552,,,"Come hungry, leave happy and stuffed!"
63,1986,,,Thank you for such great service.
630,2553,,,What a mistake that was!
631,2554,,,"Then I exchanged for the same phone, even that had the same problem."
632,2555,,,Check it out.
633,2556,,,"I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.  "
634,2557,,,"Oh this is such a thing of beauty, this restaurant."
635,2558,,,"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  "
636,2559,,,Waste of 13 bucks.
637,2560,,,I am sorry I made this purchase.
638,2561,,,Doesn't work at all.. I bougth it for my L7c and its not working.
639,2562,,,Works like a charm.. Works as advertised.
64,1987,,,They made this case too small and is very difficult to install.
640,2563,,,Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.
641,2564,,,"I probably won't be back, to be honest."
642,2565,,,So anyone near you will hear part of your conversation.
643,2566,,,2 times - Very Bad Customer Service !
644,2567,,,"Hackneyed writing, certainly, but made even worse by the bad directing.  "
645,2568,,,"The bottowm line...another worthless, cheap gimmick from Sprint."
646,2569,,,"Plus, I seriously do not believe it is worth its steep price point."
647,2570,,,Great food.
648,2571,,,I'm a bit disappointed.
649,2572,,,How stupid is that?
65,1988,,,Perfect for the PS3.
650,2573,,,The construction of the headsets is poor.
651,2574,,,"If you're not familiar, check it out."
652,2575,,,"Small, sleek, impressive looking, practical setup with ample storage in place."
653,2576,,,Food was average at best.
654,2577,,,"Strike 2, who wants to be rushed."
655,2578,,,"After charging overnight, these batteries work great."
656,2579,,,BT50 battery junk!.
657,2580,,,The food wasn't good.
658,2581,,,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything."
659,2582,,,Everything is appalling.  
66,1989,,,I don't like this Nokia either.
